file,page,y,font_size,bold,text,label
file03.pdf,4,361.1035461425781,11.039999961853027,0,of electronic content on a consortia basis for all member libraries,Text
file03.pdf,4,386.4513854980469,11.039999961853027,1,Technological Support:,H3
file03.pdf,4,399.1473693847656,11.039999961853027,0,of common standards for the preservation and archiving local digital content,Text
file03.pdf,4,411.7440185546875,11.039999961853027,0,of a common interface to ODL resources and services that can be imbedded in local,Text
file03.pdf,4,424.34063720703125,11.039999961853027,0,library web sites,Text
file03.pdf,4,466.4582214355469,11.039999961853027,0,What could the ODL really mean?,H3
file03.pdf,4,491.9496154785156,11.039999961853027,1,For each Ontario citizen it could mean:,H4
file03.pdf,4,504.7339172363281,11.039999961853027,0,One local point of entry to access seamless electronic library services and,Text
file03.pdf,4,517.3306274414062,11.039999961853027,0,"resources for their personal, educational and professional needs;",Text
file03.pdf,4,530.0486450195312,11.039999961853027,0,"Access to credible, high-quality, user-friendly electronic services through their",Text
file03.pdf,4,542.645263671875,11.039999961853027,0,"community, school, or academic library;",Text
file03.pdf,4,555.2418823242188,11.039999961853027,0,Confidence that the electronic services and sources they – and their children,Text
file03.pdf,4,567.9599609375,11.039999961853027,0,"– are using are safe, valid, and bringing them both global and local",Text
file03.pdf,4,580.556640625,11.039999961853027,0,perspectives;,Text
file03.pdf,4,593.2747192382812,11.039999961853027,0,Electronic information and tools that enhance job skills and the learning,Text
file03.pdf,4,605.8713989257812,11.039999961853027,0,experience,Text
file03.pdf,4,630.4022827148438,11.039999961853027,1,For each Ontario student it could mean:,H4
file03.pdf,4,643.1865844726562,11.039999961853027,0,"One local point of entry to quality, curriculum- based electronic information",Text
file03.pdf,4,655.7832641601562,11.039999961853027,0,resources and services,Text
file03.pdf,4,668.5013427734375,11.039999961853027,0,"Connection to their individual educational environment, whether at the",Text
file03.pdf,4,681.0979614257812,11.039999961853027,0,"elementary, secondary or post-secondary levels",Text
file03.pdf,4,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,4,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,4,731.2498779296875,9.0,0,5555,Text
file03.pdf,5,70.33201599121094,11.039999961853027,0,"Confidence that the services and resources people are using are credible,",Text
file03.pdf,5,82.92863464355469,11.039999961853027,0,available when they need them and adaptable to different learning styles,Text
file03.pdf,5,108.18817901611328,11.039999961853027,1,For each Ontario library it could mean:,H4
file03.pdf,5,120.97251892089844,11.039999961853027,0,One point of entry for themselves and their clientele to quality electronic,Text
file03.pdf,5,133.5691375732422,11.039999961853027,0,"resources and services that support and enhance their collections, programs",Text
file03.pdf,5,146.16575622558594,11.039999961853027,0,and services,Text
file03.pdf,5,158.8838348388672,11.039999961853027,0,"The opportunity to show case their local community, collections, services, and",Text
file03.pdf,5,171.4803924560547,11.039999961853027,0,expertise,Text
file03.pdf,5,184.19847106933594,11.039999961853027,0,"The opportunity to gain from the provincial, collaborative partnership in order",Text
file03.pdf,5,196.7950897216797,11.039999961853027,0,to provide a seamless gateway to digital resources and services,Text
file03.pdf,5,222.05474853515625,11.039999961853027,1,For the Ontario government it could mean:,H4
file03.pdf,5,234.71763610839844,11.039999961853027,0,"A  point of entry to information services and resources for all Ontario citizens,",Text
file03.pdf,5,247.4357147216797,11.039999961853027,0,connecting to portal initiatives .,Text
file03.pdf,5,260.0323181152344,11.039999961853027,0,Support of the Ontario E-Learning strategy through a collaborative digital,Text
file03.pdf,5,272.7503967285156,11.039999961853027,0,library initiative that positions Ontario on the global e-learning scene,Text
file03.pdf,5,285.3470458984375,11.039999961853027,0,Improved access and flexibility for all students at all ages and stages,Text
file03.pdf,5,297.9436950683594,11.039999961853027,0,(supports Ontario’s lifelong learning strategy),Text
file03.pdf,5,310.6617736816406,11.039999961853027,0,The opportunity to address emerging job skills shortages and facilitate school,Text
file03.pdf,5,323.2584228515625,11.039999961853027,0,to work and job to job transitions with the necessary information and,Text
file03.pdf,5,335.97650146484375,11.039999961853027,0,knowledge supports and tools,Text
file03.pdf,5,361.1807861328125,11.039999961853027,0,ODL will be an incorporated non-profit organization governed by a Board of Directors elected,Text
file03.pdf,5,373.89886474609375,11.039999961853027,0,by a voting membership. The Board will include representatives from all stakeholders. We,Text
file03.pdf,5,386.4955139160156,11.039999961853027,0,envision a governance model similar to that prepared for the province’s ORION network.,Text
file03.pdf,5,411.2140808105469,11.039999961853027,0,"More information regarding the envisioned phasing, funding and resources required for the",Text
file03.pdf,5,423.81072998046875,11.039999961853027,0,ODL can be found in the appendixes.,Text
file03.pdf,5,459.4200134277344,12.0,0,The Business Plan to be Developed,H2
file03.pdf,5,501.7319030761719,11.039999961853027,0,The business plan which needs to be developed for the ODL must be a formal business plan,Text
file03.pdf,5,514.3285522460938,11.039999961853027,0,"that documents and clearly communicates the ODL’s services, funding and governance",Text
file03.pdf,5,526.9252319335938,11.039999961853027,0,"structures, as well as implementation plans for 2004-2005, and operational plans for 2005-",Text
file03.pdf,5,539.643310546875,11.039999961853027,0,"2007. The planning process must also secure the full commitment of all stakeholders, as",Text
file03.pdf,5,552.2399291992188,11.039999961853027,0,represented on the Steering Committee.,Text
file03.pdf,5,576.3623657226562,11.039999961853027,0,"Specifically, the business plan must include:",Text
file03.pdf,5,601.6881103515625,11.039999961853027,0,"how the ODL will be implemented, including the timeline",Text
file03.pdf,5,614.4061889648438,11.039999961853027,0,the financial plan for the implementation,Text
file03.pdf,5,627.0028076171875,11.039999961853027,0,"the financial plan for the first 2 operating years, including capital and operating costs,",Text
file03.pdf,5,639.5994262695312,11.039999961853027,0,"revenues, etc.",Text
file03.pdf,5,652.3175659179688,11.039999961853027,0,a financial forecast for the succeeding 2 operating years,Text
file03.pdf,5,664.9141845703125,11.039999961853027,0,the services and products to be delivered by the ODL,Text
file03.pdf,5,677.6322631835938,11.039999961853027,0,how the ODL will operate and be managed following the implementation,Text
file03.pdf,5,690.2288818359375,11.039999961853027,0,"who will be involved, and what their role/responsibility will be, for both the",Text
file03.pdf,5,702.8255004882812,11.039999961853027,0,implementation and operational stages,Text
file03.pdf,5,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,5,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,5,731.2498779296875,9.0,0,6666,Text
file03.pdf,6,70.33201599121094,11.039999961853027,0,the marketing and communications plan for the ODL,Text
file03.pdf,6,82.92863464355469,11.039999961853027,0,the commitment of all stakeholders to their responsibilities,Text
file03.pdf,6,108.25437927246094,11.039999961853027,0,The process of developing this business plan must be extremely consultative to ensure that,Text
file03.pdf,6,120.97245788574219,11.039999961853027,0,all stakeholders are engaged in creating a synergistic ODL organization.  The proposal must,Text
file03.pdf,6,133.624267578125,11.039999961853027,0,indicate how this consultative process will be approached.,Text
file03.pdf,6,158.8948211669922,11.039999961853027,0,"The business plan for the ODL must address significant issues. There are, for example,",Text
file03.pdf,6,171.49143981933594,11.039999961853027,0,enormous differences in the financial resources available to libraries mandated to provide,Text
file03.pdf,6,184.2095184326172,11.039999961853027,0,"similar services. Some post-secondary and public libraries, particularly those in large urban",Text
file03.pdf,6,196.80613708496094,11.039999961853027,0,"areas, have the facilities, funding and technological infrastructure necessary to service their",Text
file03.pdf,6,209.4027557373047,11.039999961853027,0,"patrons with electronic services and resources.  Many others, particularly in rural regions, do",Text
file03.pdf,6,222.12083435058594,11.039999961853027,0,not.  The proposal must indicate how these issues will be approached.,Text
file03.pdf,6,270.4200134277344,12.0,0,Milestones,H3
file03.pdf,6,301.1471862792969,11.039999961853027,0,1) A preliminary report will be issued during June 2003.,Text
file03.pdf,6,325.7442932128906,11.039999961853027,0,"2) It is expected that an Interim Report, suitable for distribution to the broader library",Text
file03.pdf,6,338.4623718261719,11.039999961853027,0,"community will be available by August 1, 2003 and that there will be an opportunity",Text
file03.pdf,6,351.05902099609375,11.039999961853027,0,for responses to be evaluated.,Text
file03.pdf,6,375.777587890625,11.039999961853027,0,3) The business plan must be completed and approved by the ODL Steering Committee,Text
file03.pdf,6,388.3742370605469,11.039999961853027,0,"no later than September 30, 2003.",Text
file03.pdf,6,423.8999938964844,12.0,0,Approach and Specific Proposal Requirements,H2
file03.pdf,6,454.6919860839844,11.039999961853027,0,The firm/consultant  (or proposed team of consultants)  will be expected to work closely with,Text
file03.pdf,6,467.28863525390625,11.039999961853027,0,the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,Text
file03.pdf,6,480.0067138671875,11.039999961853027,0,"Given the consultative nature of this business planning process, the firm/consultant will also",Text
file03.pdf,6,492.6033630371094,11.039999961853027,0,be expected to travel and communicate regularly with various stakeholders as well as with,Text
file03.pdf,6,505.1999816894531,11.039999961853027,0,electronic resource publishers/vendors.,Text
file03.pdf,6,529.9186401367188,11.039999961853027,0,The proposal should include the following information:,Text
file03.pdf,6,554.5157470703125,11.039999961853027,0,a) name of the firm/consultant,Text
file03.pdf,6,567.2338256835938,11.039999961853027,0,"b) names of those individuals who will be engaged in this project, their specific",Text
file03.pdf,6,579.8304443359375,11.039999961853027,0,responsibilities on this project and relevant experience/qualifications,Text
file03.pdf,6,592.4270629882812,11.039999961853027,0,c) description of similar engagements that highlight the firm’s experience in business,Text
file03.pdf,6,605.1451416015625,11.039999961853027,0,planning and building stakeholder commitment,Text
file03.pdf,6,617.7417602539062,11.039999961853027,0,d) references with details of work completed for these references,Text
file03.pdf,6,630.4598999023438,11.039999961853027,0,"e) description of the approach that will be used for completing the business plan,",Text
file03.pdf,6,643.0565185546875,11.039999961853027,0,including a timeline,Text
file03.pdf,6,655.6531372070312,11.039999961853027,0,"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",Text
file03.pdf,6,668.3712158203125,11.039999961853027,0,structure,Text
file03.pdf,6,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,6,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,6,731.2498779296875,9.0,0,7777,Text
file03.pdf,7,81.30001068115234,12.0,0,Evaluation and Awarding of Contract,H2
file03.pdf,7,120.97203063964844,11.039999961853027,0,The contract will be awarded to the bidder whose submission offers the best value; the contract will,Text
file03.pdf,7,133.6901092529297,11.039999961853027,0,not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,Text
file03.pdf,7,146.28672790527344,11.039999961853027,0,any of the bidders responding to this RFP and we may seek further response.,Text
file03.pdf,7,170.8838348388672,11.039999961853027,0,"Specifically, proposals will be evaluated proposals according to the following criteria:",Text
file03.pdf,7,208.3204803466797,11.039999961853027,0,Quality of the proposal /approach outlined for undertaking the business planning process,Text
file03.pdf,7,221.03855895996094,11.039999961853027,0,Demonstrated experience,Text
file03.pdf,7,233.6351776123047,11.039999961853027,0,"Cost, including expenses",Text
file03.pdf,7,246.23179626464844,11.039999961853027,0,Timeline and projected completion date,Text
file03.pdf,7,259.4356384277344,11.039999961853027,0,Other relevant factors as determined by the ODL Steering Committee,Text
file03.pdf,7,284.7503662109375,11.039999961853027,0,Questions regarding this RFP should be directed by e-mail only to Michael Ridley,Text
file03.pdf,7,297.46844482421875,11.039999961853027,0,(mridley@uoguelph.ca).,Text
file03.pdf,7,322.7831726074219,11.039999961853027,0,Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,Text
file03.pdf,7,335.37982177734375,11.039999961853027,0,Committee.,Text
file03.pdf,7,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,7,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,7,731.2498779296875,9.0,0,8888,Text
file03.pdf,8,107.8199691772461,12.0,0,Appendix A:  ODL Envisioned Phases & Funding,Text
file03.pdf,8,138.14248657226562,9.960000038146973,1,Phase I:  Business Planning,Text
file03.pdf,8,161.17996215820312,9.960000038146973,1,Timeline:  March 2003 – September 2003,Text
file03.pdf,8,172.70370483398438,9.960000038146973,1,"Funding Requested:  ~$100,000 jointly funded by stakeholder groups and the provincial government.",Text
file03.pdf,8,195.62167358398438,9.960000038146973,1,Result:  The ODL business plan,Text
file03.pdf,8,218.72885131835938,9.960000038146973,0,"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",Text
file03.pdf,8,230.25259399414062,9.960000038146973,0,"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",Text
file03.pdf,8,241.77633666992188,9.960000038146973,0,the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,Text
file03.pdf,8,264.6943054199219,9.960000038146973,0,"Given the number and diversity of stakeholders involved, the business planning process must be a fully",Text
file03.pdf,8,276.218017578125,9.960000038146973,0,consultative approach. To ensure that the planning results in a workable plan with the full commitment,Text
file03.pdf,8,287.7417297363281,9.960000038146973,0,"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",Text
file03.pdf,8,299.26544189453125,9.960000038146973,0,communication components so critical in a consultative process.,Text
file03.pdf,8,333.6374206542969,9.960000038146973,1,Phase II: Implementing and Transitioning,H3
file03.pdf,8,356.6748962402344,9.960000038146973,1,Timeline:  April 2004 – December 2006,Text
file03.pdf,8,368.1985778808594,9.960000038146973,1,Funding Requested:  Funding from other states and provinces suggest that the ODL could receive,Text
file03.pdf,8,379.7222900390625,9.960000038146973,0,"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",Text
file03.pdf,8,391.1264953613281,9.960000038146973,0,stakeholders and other interested parties.,Text
file03.pdf,8,414.1639709472656,9.960000038146973,1,Result:  The ODL is implemented and validated,Text
file03.pdf,8,437.27117919921875,9.960000038146973,0,The second phase will be to implement the ODL based on the business plan. This phase recognizes,Text
file03.pdf,8,448.7948913574219,9.960000038146973,0,that for ODL to be optimally successful libraries must transition to a new way of doing business and,Text
file03.pdf,8,460.1990966796875,9.960000038146973,0,providing services. The transition must occur while libraries continue to provide existing services and,Text
file03.pdf,8,471.7228088378906,9.960000038146973,0,"respond to current challenges. This implementation phase will funded by a partnership of government,",Text
file03.pdf,8,483.24652099609375,9.960000038146973,0,library stakeholders and other interested parties as a means to quickly jumpstart the ODL.,Text
file03.pdf,8,506.2839660644531,9.960000038146973,0,The seed money requested will allow libraries to realign their budgets and services as the infrastructure,Text
file03.pdf,8,517.688232421875,9.960000038146973,0,"and content of the ODL is created and secured.  Some of the funding will be new money, although there",Text
file03.pdf,8,529.1422119140625,9.960000038146973,0,is every indication that existing budgets and methods of operating may be modified as a result of,Text
file03.pdf,8,540.6160888671875,9.960000038146973,0,"recommendations . During this phase the polices, procedures, governance structures and accountability",Text
file03.pdf,8,552.2593994140625,9.960000038146973,0,"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",Text
file03.pdf,8,563.7830810546875,9.960000038146973,0,"Information resources will be identified, contracts for these resources will be negotiated and resources",Text
file03.pdf,8,575.3067626953125,9.960000038146973,0,will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,Text
file03.pdf,8,586.8304443359375,9.960000038146973,0,achieving its objectives and is accountable to its key communities.,Text
file03.pdf,8,609.6787109375,9.960000038146973,1,Phase III: Operating and Growing the ODL,H3
file03.pdf,8,632.7161865234375,9.960000038146973,1,Timeline:  January 2007 -,Text
file03.pdf,8,644.2399291992188,9.960000038146973,1,Funding:  $50 Million annually ($35 Million requested from government),Text
file03.pdf,8,667.1578979492188,9.960000038146973,1,Result:  The ODL is fully operational and sustainable,Text
file03.pdf,8,690.26513671875,9.960000038146973,0,In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,Text
file03.pdf,8,701.788818359375,9.960000038146973,0,of the initiative and libraries will consolidate support around the ODL to grow resources and extend,Text
file03.pdf,8,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,8,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,8,731.2498779296875,9.0,0,9999,Text
file03.pdf,9,70.53298950195312,9.960000038146973,0,capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,Text
file03.pdf,9,82.05673217773438,9.960000038146973,0,to enhance the ODL.,Text
file03.pdf,9,104.97470092773438,9.960000038146973,0,The ongoing funding of the ODL will be based on a partnership model involving all the key participants,Text
file03.pdf,9,116.49844360351562,9.960000038146973,0,"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",Text
file03.pdf,9,128.02218627929688,9.960000038146973,0,expected to make financial contributions to the ODL. It is important in achieving the full impact of the,Text
file03.pdf,9,139.54592895507812,9.960000038146973,0,"ODL on Ontario’s economy, society and learning support that all library sectors are participants",Text
file03.pdf,9,151.06967163085938,9.960000038146973,0,"(university, colleges, public libraries and schools).",Text
file03.pdf,9,168.58920288085938,9.960000038146973,0,"The proposed funding model requires a continuing government investment, but also recognizes that as",Text
file03.pdf,9,179.99337768554688,9.960000038146973,0,the ODL matures a growing share of ODL funding will come from libraries and non-governmental,Text
file03.pdf,9,191.51712036132812,9.960000038146973,0,sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,Text
file03.pdf,9,203.04086303710938,9.960000038146973,0,enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,Text
file03.pdf,9,214.56460571289062,9.960000038146973,0,endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,Text
file03.pdf,9,226.08834838867188,9.960000038146973,0,outlines the model. This model is based on these assumptions:,Text
file03.pdf,9,243.60800170898438,9.960000038146973,0,1. that ODL expenditures will increase by 50% over a 10 year period,Text
file03.pdf,9,261.0081481933594,9.960000038146973,0,2. that government funding will decrease from 70% to 45% during that 10 year period,Text
file03.pdf,9,278.5278015136719,9.960000038146973,0,"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",Text
file03.pdf,9,290.051513671875,9.960000038146973,0,during the same period,Text
file03.pdf,9,319.025146484375,9.960000038146973,1,OVERVIEW OF ODL FUNDING MODEL,Text
file03.pdf,9,342.1199951171875,12.0,1,Funding Source,Text
file03.pdf,9,342.1199951171875,12.0,1,2007,Text
file03.pdf,9,342.1199951171875,12.0,1,2017,Text
file03.pdf,9,356.7330017089844,9.960000038146973,0,Government,Text
file03.pdf,9,356.7330017089844,9.960000038146973,0,$35M (70%),Text
file03.pdf,9,356.7330017089844,9.960000038146973,0,$33.75M (45%),Text
file03.pdf,9,368.73480224609375,9.960000038146973,0,Libraries,Text
file03.pdf,9,368.73480224609375,9.960000038146973,0,$10M (20%),Text
file03.pdf,9,368.73480224609375,9.960000038146973,0,$22.5M (30%),Text
file03.pdf,9,380.7366027832031,9.960000038146973,0,Endowment,Text
file03.pdf,9,380.7366027832031,9.960000038146973,0,$4.5M (9%),Text
file03.pdf,9,380.7366027832031,9.960000038146973,0,$15M (20%),Text
file03.pdf,9,392.7384033203125,9.960000038146973,0,Gifts/In-Kind,Text
file03.pdf,9,392.7384033203125,9.960000038146973,0,$0.5M (1%),Text
file03.pdf,9,392.7384033203125,9.960000038146973,0,$3.75M (5%),Text
file03.pdf,9,404.6705017089844,9.960000038146973,1,TOTAL ANNUAL,Text
file03.pdf,9,404.7402038574219,9.960000038146973,0,$50M,Text
file03.pdf,9,404.7402038574219,9.960000038146973,0,$75M,Text
file03.pdf,9,439.77947998046875,9.960000038146973,0,"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",Text
file03.pdf,9,451.3031921386719,9.960000038146973,0,"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",Text
file03.pdf,9,462.826904296875,9.960000038146973,0,of the ODL and help to offset operating costs.,Text
file03.pdf,9,485.8643798828125,9.960000038146973,0,A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,Text
file03.pdf,9,497.2685852050781,9.960000038146973,0,"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",Text
file03.pdf,9,508.7922668457031,9.960000038146973,0,this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,Text
file03.pdf,9,520.3160400390625,9.960000038146973,0,amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,Text
file03.pdf,9,531.8397216796875,9.960000038146973,1,of the nature of the ODL digital collection is appended).  The proposed ODL expenditures in 2006,Text
file03.pdf,9,543.3833618164062,9.960000038146973,1,represent an investment of $5.00 per citizen.,Text
file03.pdf,9,566.2813720703125,9.960000038146973,0,It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,Text
file03.pdf,9,577.8050537109375,9.960000038146973,0,double benefit: it supports a province-wide library of high quality information resources and it,Text
file03.pdf,9,589.328857421875,9.960000038146973,0,strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,Text
file03.pdf,9,600.8525390625,9.960000038146973,1,that enhance local services.  This multiplier means that for every dollar invested in ODL the return,Text
file03.pdf,9,612.3961791992188,9.960000038146973,1,on investment is worth $2 of value for Ontario.,Text
file03.pdf,9,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,9,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,9,731.2498779296875,9.0,0,10,Text
file03.pdf,9,731.492919921875,9.0,0,10,Text
file03.pdf,9,731.492919921875,9.0,0,10,Text
file03.pdf,9,731.2498779296875,9.0,0,10,Text
file03.pdf,10,92.8199691772461,12.0,0,Appendix B:,Text
file03.pdf,10,92.8199691772461,12.0,0,ODL Steering Committee Terms of Reference,Text
file03.pdf,10,135.14248657226562,9.960000038146973,1,1. Preamble,H3
file03.pdf,10,158.24966430664062,9.960000038146973,0,Implementation of the Ontario Digital Library (ODL) requires a detailed business plan to be developed,Text
file03.pdf,10,169.65383911132812,9.960000038146973,0,and supported by its diverse stakeholder communities (see:  www.odl.on.ca ).  The business,Text
file03.pdf,10,181.17758178710938,9.960000038146973,0,"development planning and commitment process will be overseen by a Steering Committee, who are",Text
file03.pdf,10,192.70132446289062,9.960000038146973,0,accountable to potential ODL funders including  the Province of Ontario.,Text
file03.pdf,10,215.66909790039062,9.960000038146973,1,2. Terms of Reference,H3
file03.pdf,10,238.65676879882812,9.960000038146973,0,"In broad terms, the ODL Business Plan Steering Committee is responsible for development of the",Text
file03.pdf,10,250.18051147460938,9.960000038146973,0,"business plan, securing sector support, and management of the planners and process.  Specific",Text
file03.pdf,10,261.7042541503906,9.960000038146973,0,responsibilities include:,Text
file03.pdf,10,284.7417297363281,9.960000038146973,0,"2.1 developing a detailed business plan for the three-year implementation phase of the ODL, including",Text
file03.pdf,10,296.14593505859375,9.960000038146973,0,"governance, management, funding model and structure, organizational structure, marketing,",Text
file03.pdf,10,307.6696472167969,9.960000038146973,0,"staffing, and evaluation;",Text
file03.pdf,10,319.193359375,9.960000038146973,0,"2.2 consulting with and reporting to stakeholder communities, to ensure open, consistent and two-way",Text
file03.pdf,10,330.7170715332031,9.960000038146973,0,"communication, and to ensure meaningful opportunities for stakeholder input into decision-",Text
file03.pdf,10,342.24078369140625,9.960000038146973,0,making;,Text
file03.pdf,10,353.7644958496094,9.960000038146973,0,2.3 recruiting and managing the business planner(s);,Text
file03.pdf,10,365.168701171875,9.960000038146973,0,"2.4 defining terms of reference and resource parameters for business planner(s), and authorizing",Text
file03.pdf,10,376.6924133300781,9.960000038146973,0,expenditures;,Text
file03.pdf,10,388.21612548828125,9.960000038146973,0,2.5 serving as a focus group for business planner(s) to test ideas;,Text
file03.pdf,10,399.7398376464844,9.960000038146973,0,2.6 providing signoff for business planner(s) at key decision points of business plan development;,Text
file03.pdf,10,411.2635498046875,9.960000038146973,0,"2.7 securing commitment from library, government, and institutional stakeholders for implementation",Text
file03.pdf,10,422.7872619628906,9.960000038146973,0,of the business plan;,Text
file03.pdf,10,434.19146728515625,9.960000038146973,0,2.8 presenting the business plan to funders,Text
file03.pdf,10,445.7151794433594,9.960000038146973,0,2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,Text
file03.pdf,10,457.2388916015625,9.960000038146973,0,and education communities.,Text
file03.pdf,10,480.2066650390625,9.960000038146973,1,3. Membership,H3
file03.pdf,10,503.1943664550781,9.960000038146973,0,"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",Text
file03.pdf,10,514.718017578125,9.960000038146973,0,representatives to the steering committee,Text
file03.pdf,10,537.7554931640625,9.960000038146973,0,3.1 Schools:,Text
file03.pdf,10,549.2791748046875,9.960000038146973,0,- Ontario School Library Association (OSLA) and The Association of Library Consultants and,Text
file03.pdf,10,560.56396484375,9.960000038146973,0,Coordinators of Ontario (TALCO)  ( Executive Council of OSLA to name representative in,Text
file03.pdf,10,572.087646484375,9.960000038146973,0,consultation with TALCO ),Text
file03.pdf,10,583.7308349609375,9.960000038146973,0,3.2 Universities:,Text
file03.pdf,10,595.1351318359375,9.960000038146973,0,- Ontario Council of University Libraries (OCUL) ( OCUL to name ),Text
file03.pdf,10,606.7783203125,9.960000038146973,0,3.3 Colleges:,Text
file03.pdf,10,618.1824951171875,9.960000038146973,0,"- Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR  to name )",Text
file03.pdf,10,629.7061767578125,9.960000038146973,0,3.4 Public libraries:,Text
file03.pdf,10,641.22998046875,9.960000038146973,0,"- Administrators of Medium-sized Public Libraries of Ontario (AMPLO), Administrators of Rural",Text
file03.pdf,10,652.753662109375,9.960000038146973,0,"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of",Text
file03.pdf,10,664.27734375,9.960000038146973,0,Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),Text
file03.pdf,10,675.6815185546875,9.960000038146973,0,"( Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name )",Text
file03.pdf,10,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,10,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,10,731.2498779296875,9.0,0,11,Text
file03.pdf,10,731.492919921875,9.0,0,11,Text
file03.pdf,10,731.492919921875,9.0,0,11,Text
file03.pdf,10,731.2498779296875,9.0,0,11,Text
file03.pdf,11,70.44259643554688,9.960000038146973,0,3.5 Ontario Library Association representative (ex-officio)  ( OLA to appoint one representative ),Text
file03.pdf,11,82.08590698242188,9.960000038146973,0,- Role of the OLA ex-officio member: To act as a liaison between the steering committee and,Text
file03.pdf,11,93.60964965820312,9.960000038146973,0,"the OLA Board, and to assist the chair with the administrative responsibilities connected with",Text
file03.pdf,11,105.01382446289062,9.960000038146973,0,"the preparation of the business plan, finance, and communications.",Text
file03.pdf,11,128.05130004882812,9.960000038146973,0,"3.6 It is anticipated that as planning for the ODL evolves, the Steering Committee may, at its",Text
file03.pdf,11,139.57504272460938,9.960000038146973,0,"discretion, call on invited experts to advise on issues as required.",Text
file03.pdf,11,162.54281616210938,9.960000038146973,1,4. Appointment Criteria and Process,H3
file03.pdf,11,186.13803100585938,9.960000038146973,0,4.1,Text
file03.pdf,11,186.13803100585938,9.960000038146973,0,Groups and organizations named in Section 3 above are responsible for appointing up to two,Text
file03.pdf,11,198.13980102539062,9.960000038146973,0,representatives to the Steering Committee.,Text
file03.pdf,11,222.14340209960938,9.960000038146973,0,4.2,Text
file03.pdf,11,222.14340209960938,9.960000038146973,0,Desired characteristics for steering committee appointees include:,Text
file03.pdf,11,246.91390991210938,9.960000038146973,0,•,Text
file03.pdf,11,246.26651000976562,9.960000038146973,0,Strategic thinkers;,Text
file03.pdf,11,259.1547546386719,9.960000038146973,0,•,Text
file03.pdf,11,258.5073547363281,9.960000038146973,0,Committed to the concept of multi-sector partnerships;,Text
file03.pdf,11,271.27606201171875,9.960000038146973,0,•,Text
file03.pdf,11,270.628662109375,9.960000038146973,0,Knowledgeable about digital libraries and resources;,Text
file03.pdf,11,283.51690673828125,9.960000038146973,0,•,Text
file03.pdf,11,282.8695068359375,9.960000038146973,0,Knowledgeable about government structures;,Text
